function_name,function_type,dimension,point_index,point,multiindex,order,encoded_degree,exact_value,predicted_value,abs_error,squared_error
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","0,5,0",5,5.050,0.82430203423391157,0.82430203423391335,1.7763568394002505E-15,3.1554436208840472E-30
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","1,0,4",5,5.104,-0.51346428658496213,-0.5134642865849639,1.7763568394002505E-15,3.1554436208840472E-30
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","1,1,3",5,5.113,-1.2160983787691306,-1.2160983787691308,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","1,2,2",5,5.122,-0.51346428658496213,-0.51346428658496213,0,0
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","1,3,1",5,5.131,-1.2160983787691306,-1.2160983787691308,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","1,4,0",5,5.140,-0.51346428658496213,-0.51346428658496168,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","2,0,3",5,5.203,1.459434262868617,1.4594342628686205,3.5527136788005009E-15,1.2621774483536189E-29
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","2,1,2",5,5.212,2.2350100563041275,2.2350100563041275,0,0
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","2,2,1",5,5.221,1.459434262868617,1.459434262868617,0,0
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","2,3,0",5,5.230,2.2350100563041275,2.2350100563041284,8.8817841970012523E-16,7.8886090522101181E-31
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","3,0,2",5,5.302,-3.1160552269713677,-3.1160552269713753,7.5495165674510645E-15,5.6995200402218103E-29
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","3,1,1",5,5.311,-4.0375144229095623,-4.0375144229095632,8.8817841970012523E-16,7.8886090522101181E-31
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","3,2,0",5,5.320,-3.1160552269713677,-3.1160552269713673,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","4,0,1",5,5.401,6.6646161436414282,6.6646161436414424,1.4210854715202004E-14,2.0194839173657902E-28
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","4,1,0",5,5.410,7.8778421445849904,7.8778421445849922,1.7763568394002505E-15,3.1554436208840472E-30
trig_3d,trigonometric,3,0,"-0.64467823492448262;-0.54627934243513598;-0.30131842607731085","5,0,0",5,5.500,-13.526418988516989,-13.526418988517017,2.8421709430404007E-14,8.0779356694631609E-28
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,0,1",1,1.001,-0.36679714652245043,-0.36679714652245043,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,1,0",1,1.010,1.4455875843406778,1.4455875843406778,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,0,0",1,1.100,1.0480726057382945,1.0480726057382945,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,0,2",2,2.002,1.2642149978804693,1.2642149978804693,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,1,1",2,2.011,0.41873850647855893,0.41873850647855893,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,2,0",2,2.020,1.2642149978804693,1.2642149978804693,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,0,1",2,2.101,-1.0343427147489515,-1.0343427147489515,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,1,0",2,2.110,0.24328003063852505,0.24328003063852505,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","2,0,0",2,2.200,3.1494424730935462,3.1494424730935462,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,0,3",3,3.003,0.36679714652245043,0.36679714652245043,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,1,2",3,3.012,-1.4455875843406778,-1.4455875843406778,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,2,1",3,3.021,0.36679714652245043,0.36679714652245043,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,3,0",3,3.030,-1.4455875843406778,-1.445587584340678,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,0,2",3,3.102,-1.0480726057382945,-1.0480726057382945,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,1,1",3,3.111,1.6661156598075506,1.6661156598075506,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,2,0",3,3.120,-1.0480726057382945,-1.0480726057382945,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","2,0,1",3,3.201,0.87108570260278451,0.87108570260278451,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","2,1,0",3,3.210,-3.6467096323084949,-3.6467096323084949,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","3,0,0",3,3.300,-2.0566497178989627,-2.0566497178989627,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,0,4",4,4.004,-1.2642149978804693,-1.2642149978804698,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,1,3",4,4.013,-0.41873850647855893,-0.41873850647855893,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,2,2",4,4.022,-1.2642149978804693,-1.2642149978804693,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,3,1",4,4.031,-0.41873850647855893,-0.41873850647855893,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,4,0",4,4.040,-1.2642149978804693,-1.2642149978804698,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,0,3",4,4.103,1.0343427147489515,1.0343427147489519,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,1,2",4,4.112,-0.24328003063852505,-0.24328003063852505,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,2,1",4,4.121,1.0343427147489515,1.0343427147489515,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,3,0",4,4.130,-0.24328003063852505,-0.24328003063852519,1.3877787807814457E-16,1.9259299443872359E-32
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","2,0,2",4,4.202,-3.1494424730935462,-3.1494424730935462,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","2,1,1",4,4.211,-1.0075272197349372,-1.0075272197349372,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","2,2,0",4,4.220,-3.1494424730935462,-3.1494424730935462,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","3,0,1",4,4.301,4.804797665175105,4.8047976651751068,1.7763568394002505E-15,3.1554436208840472E-30
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","3,1,0",4,4.310,0.93429739587423155,0.93429739587423155,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","4,0,0",4,4.400,-10.690352373945853,-10.690352373945856,3.5527136788005009E-15,1.2621774483536189E-29
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,0,5",5,5.005,-0.36679714652245043,-0.36679714652245116,7.2164496600635175E-16,5.2077145696230857E-31
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,1,4",5,5.014,1.4455875843406778,1.445587584340678,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,2,3",5,5.023,-0.36679714652245043,-0.36679714652245043,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,3,2",5,5.032,1.4455875843406778,1.445587584340678,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,4,1",5,5.041,-0.36679714652245043,-0.36679714652245049,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","0,5,0",5,5.050,1.4455875843406778,1.4455875843406807,2.886579864025407E-15,8.3323433113969372E-30
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,0,4",5,5.104,1.0480726057382945,1.0480726057382956,1.1102230246251565E-15,1.2325951644078309E-30
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,1,3",5,5.113,-1.6661156598075506,-1.6661156598075508,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,2,2",5,5.122,1.0480726057382945,1.0480726057382945,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,3,1",5,5.131,-1.6661156598075506,-1.6661156598075511,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","1,4,0",5,5.140,1.0480726057382945,1.0480726057382961,1.5543122344752192E-15,2.4158865222393487E-30
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","2,0,3",5,5.203,-0.87108570260278451,-0.87108570260278584,1.3322676295501878E-15,1.7749370367472766E-30
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","2,1,2",5,5.212,3.6467096323084949,3.6467096323084949,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","2,2,1",5,5.221,-0.87108570260278451,-0.87108570260278451,0,0
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","2,3,0",5,5.230,3.6467096323084949,3.6467096323084975,2.6645352591003757E-15,7.0997481469891062E-30
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","3,0,2",5,5.302,2.0566497178989627,2.0566497178989658,3.1086244689504383E-15,9.6635460889573946E-30
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","3,1,1",5,5.311,-6.0683597557431845,-6.0683597557431854,8.8817841970012523E-16,7.8886090522101181E-31
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","3,2,0",5,5.320,2.0566497178989627,2.056649717898964,1.3322676295501878E-15,1.7749370367472766E-30
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","4,0,1",5,5.401,-2.8882399269241206,-2.8882399269241263,5.773159728050814E-15,3.3329373245587749E-29
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","4,1,0",5,5.410,12.451197824179763,12.451197824179769,5.3290705182007514E-15,2.8398992587956425E-29
trig_3d,trigonometric,3,1,"-0.020763075598949077;-0.70824677148591908;-0.3029015417205656","5,0,0",5,5.500,6.0909581665416344,6.0909581665416459,1.1546319456101628E-14,1.33317492982351E-28
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,0,1",1,1.001,-0.35854423414646391,-0.35854423414646391,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,1,0",1,1.010,1.0057215564985234,1.0057215564985234,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,0,0",1,1.100,1.7632251468328235,1.7632251468328235,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,0,2",2,2.002,-0.20738360308547249,-0.20738360308547249,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,1,1",2,2.011,1.1054108629968191,1.1054108629968191,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,2,0",2,2.020,-0.20738360308547249,-0.20738360308547249,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,0,1",2,2.101,0.14576493930028037,0.14576493930028037,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,1,0",2,2.110,-2.0556215412943644,-2.0556215412943644,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","2,0,0",2,2.200,-0.13632969390128669,-0.13632969390128669,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,0,3",3,3.003,0.35854423414646391,0.35854423414646397,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,1,2",3,3.012,-1.0057215564985234,-1.0057215564985234,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,2,1",3,3.021,0.35854423414646391,0.35854423414646391,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,3,0",3,3.030,-1.0057215564985234,-1.0057215564985234,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,0,2",3,3.102,-1.7632251468328235,-1.7632251468328235,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,1,1",3,3.111,0.059739054257282098,0.059739054257282098,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,2,0",3,3.120,-1.7632251468328235,-1.7632251468328235,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","2,0,1",3,3.201,1.5747462349258823,1.5747462349258823,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","2,1,0",3,3.210,-1.1656147870544598,-1.1656147870544598,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","3,0,0",3,3.300,-4.1956291483916601,-4.1956291483916601,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,0,4",4,4.004,0.20738360308547249,0.20738360308547249,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,1,3",4,4.013,-1.1054108629968191,-1.1054108629968193,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,2,2",4,4.022,0.20738360308547249,0.20738360308547249,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,3,1",4,4.031,-1.1054108629968191,-1.1054108629968193,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,4,0",4,4.040,0.20738360308547249,0.20738360308547249,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,0,3",4,4.103,-0.14576493930028037,-0.14576493930028037,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,1,2",4,4.112,2.0556215412943644,2.0556215412943644,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,2,1",4,4.121,-0.14576493930028037,-0.14576493930028037,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,3,0",4,4.130,2.0556215412943644,2.0556215412943648,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","2,0,2",4,4.202,0.13632969390128669,0.13632969390128669,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","2,1,1",4,4.211,-3.8422408157180641,-3.8422408157180641,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","2,2,0",4,4.220,0.13632969390128669,0.13632969390128669,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","3,0,1",4,4.301,-0.0036571209319087861,-0.0036571209319087722,1.3877787807814457E-17,1.9259299443872359E-34
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","3,1,0",4,4.310,7.5292814467368547,7.5292814467368556,8.8817841970012523E-16,7.8886090522101181E-31
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","4,0,0",4,4.400,-0.14788594283545645,-0.14788594283545653,8.3266726846886741E-17,6.9333477997940491E-33
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,0,5",5,5.005,-0.35854423414646391,-0.35854423414646464,7.2164496600635175E-16,5.2077145696230857E-31
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,1,4",5,5.014,1.0057215564985234,1.0057215564985234,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,2,3",5,5.023,-0.35854423414646391,-0.35854423414646397,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,3,2",5,5.032,1.0057215564985234,1.0057215564985234,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,4,1",5,5.041,-0.35854423414646391,-0.35854423414646397,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","0,5,0",5,5.050,1.0057215564985234,1.0057215564985253,1.9984014443252818E-15,3.9936083326813723E-30
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,0,4",5,5.104,1.7632251468328235,1.7632251468328251,1.5543122344752192E-15,2.4158865222393487E-30
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,1,3",5,5.113,-0.059739054257282098,-0.059739054257282105,6.9388939039072284E-18,4.8148248609680896E-35
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,2,2",5,5.122,1.7632251468328235,1.7632251468328235,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,3,1",5,5.131,-0.059739054257282098,-0.059739054257282112,1.3877787807814457E-17,1.9259299443872359E-34
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","1,4,0",5,5.140,1.7632251468328235,1.7632251468328257,2.2204460492503131E-15,4.9303806576313238E-30
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","2,0,3",5,5.203,-1.5747462349258823,-1.5747462349258861,3.7747582837255322E-15,1.4248800100554526E-29
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","2,1,2",5,5.212,1.1656147870544598,1.1656147870544598,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","2,2,1",5,5.221,-1.5747462349258823,-1.5747462349258823,0,0
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","2,3,0",5,5.230,1.1656147870544598,1.165614787054462,2.2204460492503131E-15,4.9303806576313238E-30
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","3,0,2",5,5.302,4.1956291483916601,4.1956291483916672,7.1054273576010019E-15,5.0487097934144756E-29
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","3,1,1",5,5.311,-0.37952551536915513,-0.37952551536915519,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","3,2,0",5,5.320,4.1956291483916601,4.1956291483916628,2.6645352591003757E-15,7.0997481469891062E-30
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","4,0,1",5,5.401,-6.4395542380435558,-6.43955423804357,1.4210854715202004E-14,2.0194839173657902E-28
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","4,1,0",5,5.410,1.8051877092782058,1.805187709278208,2.2204460492503131E-15,4.9303806576313238E-30
trig_3d,trigonometric,3,2,"0.65618547354335532;-0.4181734145488506;-0.20006892792400277","5,0,0",5,5.500,13.925245154627008,13.925245154627037,2.8421709430404007E-14,8.0779356694631609E-28
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,0,1",1,1.001,-0.13808849089429315,-0.13808849089429318,2.7755575615628914E-17,7.7037197775489434E-34
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,1,0",1,1.010,1.2479057879402002,1.2479057879402005,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,0,0",1,1.100,0.15381214807438959,0.15381214807438964,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,0,2",2,2.002,-0.91802029035480492,-0.91802029035480492,0,0
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,1,1",2,2.011,0.39422674490094611,0.394226744900946,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,2,0",2,2.020,-0.91802029035480492,-0.91802029035480492,0,0
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,0,1",2,2.101,0.15249265021461206,0.15249265021461211,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,1,0",2,2.110,-2.032825268688363,-2.032825268688363,0,0
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","2,0,0",2,2.200,-1.549357079315695,-1.5493570793156952,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,0,3",3,3.003,0.13808849089429315,0.1380884908942932,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,1,2",3,3.012,-1.2479057879402002,-1.2479057879402005,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,2,1",3,3.021,0.13808849089429315,0.13808849089429318,2.7755575615628914E-17,7.7037197775489434E-34
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,3,0",3,3.030,-1.2479057879402002,-1.2479057879402005,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,0,2",3,3.102,-0.15381214807438959,-0.15381214807438964,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,1,1",3,3.111,1.7197754368333671,1.7197754368333675,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,2,0",3,3.120,-0.15381214807438959,-0.15381214807438964,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","2,0,1",3,3.201,-0.4684118428982541,-0.46841184289825399,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","2,1,0",3,3.210,-3.3171860399525377,-3.3171860399525381,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","3,0,0",3,3.300,1.0591885195107049,1.0591885195107049,0,0
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,0,4",4,4.004,0.91802029035480492,0.91802029035480515,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,1,3",4,4.013,-0.39422674490094611,-0.39422674490094611,0,0
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,2,2",4,4.022,0.91802029035480492,0.91802029035480492,0,0
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,3,1",4,4.031,-0.39422674490094611,-0.39422674490094611,0,0
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,4,0",4,4.040,0.91802029035480492,0.91802029035480515,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,0,3",4,4.103,-0.15249265021461206,-0.15249265021461217,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,1,2",4,4.112,2.032825268688363,2.032825268688363,0,0
